mmsi,gear,flag,length,tonnage,engine_power,year,departure_port,departure_date,departure_timestamp,arrival_port,arrival_timestamp,time_at_sea_hours,fishing_hours,distance_traveled_km,mean_daily_fishing_hours,fraction_suspicious_econ,encounters_transshipment,encounters_bunker,encounters_fishing,coverage_gaps,fishing_foreign_eez,fishing_high_seas,fishing_ntz,suspicious_econ,suspicious_fishing_hours,suspicious_time_at_sea_hours,suspicious_distance_traveled_km,suspicious_mean_daily_fishing_hours,suspicious_encounters_transshipment,suspicious_encounters_bunker,suspicious_encounters_fishing,suspicious_coverage_gaps,risk_score
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-11-05,2016-11-05T09:10:44Z,"BANG SAPHAN,THA",2016-11-05T22:44:46Z,13.493194444444448,8.47861111111111,43.71576056508366,13.493194444444448,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-11-20,2016-11-20T07:09:16Z,"BANG SAPHAN,THA",2016-11-21T07:16:48Z,18.842361111111114,10.326249999999998,42.298903319342024,18.842361111111114,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-10-28,2016-10-28T08:56:31Z,"BANG SAPHAN,THA",2016-10-28T23:40:12Z,14.660833333333333,11.869166666666668,34.95818160513554,14.660833333333333,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-12-25,2016-12-25T08:18:31Z,"BANG SAPHAN,THA",2016-12-25T22:49:25Z,14.41138888888889,0,41.49118249747416,14.41138888888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-10-27,2016-10-27T07:51:08Z,"BANG SAPHAN,THA",2016-10-27T22:22:34Z,14.444027777777777,5.907638888888888,42.22704124274183,14.444027777777777,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-11-27,2016-11-27T10:11:11Z,"BANG SAPHAN,THA",2016-11-27T21:51:45Z,11.558333333333332,8.375555555555556,37.160505100315426,11.558333333333332,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-09-28,2016-09-28T08:49:03Z,"BANG SAPHAN,THA",2016-10-02T22:45:08Z,109.65055555555557,37.735277777777775,93.79795669715631,21.93011111111111,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-10-07,2016-10-07T07:16:43Z,"BANG SAPHAN,THA",2016-10-09T07:58:51Z,44.60763888888889,35.2301388888889,57.150985436137695,22.303819444444454,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-07-02,2016-07-02T05:05:47Z,"BANG SAPHAN,THA",2016-07-06T06:56:34Z,92.86499999999998,0,69.11862682784371,23.21625,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-09-13,2016-09-13T07:31:15Z,"BANG SAPHAN,THA",2016-09-20T04:58:52Z,17.482361111111114,0,34.41352221992399,8.741180555555555,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-12-24,2016-12-24T09:14:08Z,"BANG SAPHAN,THA",2016-12-24T21:50:35Z,12.458194444444441,11.863055555555555,9.517973399310046,12.458194444444441,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-08-04,2016-08-04T08:17:16Z,"BANG SAPHAN,THA",2016-08-05T22:42:24Z,38.33708333333334,12.126527777777776,88.64903936685553,19.16854166666667,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-06-23,2016-06-23T08:58:04Z,"BANG SAPHAN,THA",2016-06-25T00:06:12Z,38.93277777777778,0,54.164102866038434,19.46638888888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-11-21,2016-11-21T08:11:13Z,"BANG SAPHAN,THA",2016-11-21T22:51:37Z,14.525,12.613472222222223,26.608421499492778,14.525,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-11-26,2016-11-26T08:07:21Z,"BANG SAPHAN,THA",2016-11-26T22:11:00Z,13.86277777777778,9.088750000000001,49.85514269380924,13.86277777777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-12-23,2016-12-23T08:54:44Z,"BANG SAPHAN,THA",2016-12-23T23:53:01Z,14.841666666666669,3.3609722222222222,31.68142804370545,14.841666666666669,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-10-29,2016-10-29T08:40:01Z,"BANG SAPHAN,THA",2016-11-05T08:17:19Z,9.92541666666667,5.438333333333335,16.464214905853186,9.92541666666667,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-12-22,2016-12-22T07:02:55Z,"BANG SAPHAN,THA",2016-12-22T20:37:26Z,13.443472222222221,8.319722222222222,52.44550713991418,13.443472222222221,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-07-21,2016-07-21T09:03:08Z,"BANG SAPHAN,THA",2016-07-24T22:58:59Z,85.77930555555552,60.897499999999994,92.31752431254847,21.44482638888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109193,set_gillnets,THA,17.972640573,81.3759053739,179.524407954,2016,"BANG SAPHAN,THA",2016-11-19,2016-11-19T09:05:03Z,"BANG SAPHAN,THA",2016-11-19T20:07:42Z,10.886944444444447,7.565833333333335,33.32912174973591,10.886944444444447,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567025800,drifting_longlines,THA,53.57,434,635.731687667,2016,"PHUKET,THA",2016-05-26,2016-05-26T01:28:04Z,"PHUKET,THA",2016-05-26T02:50:40Z,1.0011111111111113,0.2925,3.6682402906415277,1.0011111111111113,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567025800,drifting_longlines,THA,53.57,434,635.731687667,2016,"PHUKET,THA",2016-05-25,2016-05-25T13:45:28Z,"PHUKET,THA",2016-05-25T23:27:02Z,9.435000000000002,6.172638888888889,22.85523667188377,9.435000000000002,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567025800,drifting_longlines,THA,53.57,434,635.731687667,2016,"PHUKET,THA",2016-05-24,2016-05-24T07:34:37Z,"PHUKET,THA",2016-05-25T02:14:01Z,18.044444444444444,14.841666666666669,43.03641406451161,9.022222222222222,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567025800,drifting_longlines,THA,53.57,434,635.731687667,2016,"PHUKET,THA",2016-05-26,2016-05-26T14:27:55Z,"PHUKET,THA",2016-05-26T17:10:06Z,2.295,1.7704166666666667,10.325820555184858,2.295,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567025800,drifting_longlines,THA,53.57,434,635.731687667,2016,"PHUKET,THA",2016-05-25,2016-05-25T03:03:53Z,"PHUKET,THA",2016-05-25T04:28:57Z,1.138472222222222,1.138472222222222,5.120126121877062,1.138472222222222,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567025800,drifting_longlines,THA,53.57,434,635.731687667,2016,"PHUKET,THA",2016-05-26,2016-05-26T19:18:09Z,"PHUKET,THA",2016-05-26T21:44:10Z,2.1172222222222223,1.842361111111111,5.713971383763042,2.1172222222222223,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567025800,drifting_longlines,THA,53.57,434,635.731687667,2016,"PHUKET,THA",2016-05-25,2016-05-25T09:12:02Z,"PHUKET,THA",2016-05-25T12:15:36Z,2.7591666666666663,1.693611111111111,5.67589753488925,2.7591666666666663,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567900299,trawlers,THA,22.827129402,72.0445803567,284.669280412,2016,"31028ab7,THA",2016-08-31,2016-08-31T05:14:50Z,"31028ab7,THA",2016-09-17T08:34:57Z,194.80166666666662,92.24166666666666,725.4252648518793,13.914404761904763,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1
567900299,trawlers,THA,22.827129402,72.0445803567,284.669280412,2016,"31028ab7,THA",2016-08-04,2016-08-04T03:57:19Z,"31028ab7,THA",2016-08-28T16:42:33Z,117.3766666666667,102.87333333333335,466.8997878173959,19.562777777777782,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567900299,trawlers,THA,22.827129402,72.0445803567,284.669280412,2016,"31028ab7,THA",2016-05-14,2016-05-14T20:23:11Z,"31028ab7,THA",2016-05-23T06:38:06Z,134.45430555555552,105.04402777777776,670.0969886045966,19.207757936507935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567900299,trawlers,THA,22.827129402,72.0445803567,284.669280412,2016,"31028ab7,THA",2016-02-15,2016-02-15T01:31:14Z,"31028ab7,THA",2016-05-02T05:34:34Z,151.2095833333334,2.7770833333333336,618.8697126499463,18.901197916666664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567900299,trawlers,THA,22.827129402,72.0445803567,284.669280412,2016,"31028ab7,THA",2016-09-20,2016-09-20T14:57:50Z,"31028ab7,THA",2017-01-26T21:28:21Z,129.42805555555557,0,141.3720333895985,7.613415032679738,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,1
567800000,tanker,THA,20.689994198,1878,280.8273689557,2016,"359bb7a9,CHN",2016-10-20,2016-10-20T08:08:26Z,"359b3e5b,CHN",2016-11-16T06:19:23Z,138.89694444444444,0,156.27787222655382,12.62699494949495,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1
567800000,tanker,THA,20.689994198,1878,280.8273689557,2016,"359b3e5b,CHN",2016-11-16,2016-11-16T06:27:23Z,"35906ab3,CHN",2016-12-18T17:22:47Z,72.81166666666667,0,129.56126449716572,10.401666666666666,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1
567800000,tanker,THA,20.689994198,1878,280.8273689557,2016,"35906ab3,CHN",2016-12-18,2016-12-18T23:12:17Z,"35906ab3,CHN",2016-12-19T19:28:05Z,18.74166666666667,0,36.940502298732085,9.370833333333335,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567800000,tanker,THA,20.689994198,1878,280.8273689557,2016,"359b1521,CHN",2016-12-20,2016-12-20T09:18:05Z,"359a3443,CHN",2016-12-25T00:44:36Z,3.6551388888888887,0,59.893467199439826,3.655138888888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567800000,tanker,THA,20.689994198,1878,280.8273689557,2016,"35906ab3,CHN",2016-12-19,2016-12-19T21:49:50Z,"359b1521,CHN",2016-12-20T08:35:03Z,10.063055555555556,0,140.07735547446697,5.031527777777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-09-14,2016-09-14T07:46:10Z,"BANG SAPHAN,THA",2016-09-21T06:04:27Z,13.132777777777777,8.492777777777777,55.89859738021277,4.377592592592592,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-11-15,2016-11-15T05:18:04Z,"BANG SAPHAN,THA",2016-11-17T23:28:39Z,3.1975000000000002,0,34.669318225485206,1.5987500000000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-11-05,2016-11-05T07:02:19Z,"BANG SAPHAN,THA",2016-11-09T03:09:46Z,26.346527777777773,21.766666666666666,57.50613411991733,8.782175925925927,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-12-14,2016-12-14T07:17:30Z,"BANG SAPHAN,THA",2016-12-15T20:23:39Z,3.3615277777777783,0,38.92304064792057,1.680763888888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-10-30,2016-10-30T07:25:33Z,"BANG SAPHAN,THA",2016-11-02T23:16:48Z,25.658055555555553,0,82.83140996675287,8.552685185185183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-12-19,2016-12-19T07:28:05Z,"BANG SAPHAN,THA",2016-12-24T02:10:43Z,4.834444444444444,0,46.49604329075949,2.417222222222222,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-11-19,2016-11-19T03:29:56Z,"BANG SAPHAN,THA",2016-11-22T04:11:46Z,3.8622222222222216,0,46.41547871442446,1.931111111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-10-25,2016-10-25T05:41:05Z,"BANG SAPHAN,THA",2016-10-29T02:31:14Z,10.46819444444444,5.248055555555555,64.56667061378077,3.4893981481481484,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-09-23,2016-09-23T03:53:53Z,"BANG SAPHAN,THA",2016-10-22T01:46:37Z,3.0644444444444447,0,38.51286464575955,1.5322222222222224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-11-10,2016-11-10T06:22:02Z,"BANG SAPHAN,THA",2016-11-14T04:26:07Z,22.581666666666663,10.60222222222222,70.4170521700132,7.527222222222221,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-08-08,2016-08-08T04:08:25Z,"BANG SAPHAN,THA",2016-08-08T06:37:38Z,2.3193055555555553,0,23.12637158012997,2.3193055555555553,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-12-14,2016-12-14T02:15:03Z,"BANG SAPHAN,THA",2016-12-14T06:05:25Z,3.706805555555555,0,43.33171954479712,3.706805555555555,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-12-25,2016-12-25T07:15:31Z,"BANG SAPHAN,THA",2016-12-28T01:09:39Z,65.73347222222223,40.22597222222223,56.48112647383509,16.433368055555555,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-09-13,2016-09-13T06:02:51Z,"BANG SAPHAN,THA",2016-09-14T05:07:01Z,22.899861111111107,0,35.50239287008261,11.449930555555554,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-09-12,2016-09-12T02:00:28Z,"BANG SAPHAN,THA",2016-09-12T04:30:33Z,2.04375,0,23.465729532246456,2.04375,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-11-23,2016-11-23T04:34:22Z,"BANG SAPHAN,THA",2016-11-23T08:30:37Z,3.798333333333334,0,32.77237618357137,3.798333333333334,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109188,set_longlines,THA,22.8227485692,79.802035529,210.542907414,2016,"BANG SAPHAN,THA",2016-09-22,2016-09-22T04:40:44Z,"BANG SAPHAN,THA",2016-09-23T01:41:49Z,20.89319444444445,0,52.77803677887958,10.446597222222225,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567001000,drifting_longlines,THA,62.53,1261.85714286,1848.52158733,2016,"PHUKET,THA",2016-05-07,2016-05-07T15:36:38Z,"PHUKET,THA",2016-05-25T17:55:55Z,351.3681944444445,19.92652777777778,3939.0603191296223,19.52045524691358,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2
567001000,drifting_longlines,THA,62.53,1261.85714286,1848.52158733,2016,"PHUKET,THA",2016-04-18,2016-04-18T04:25:56Z,"PHUKET,THA",2016-04-27T05:12:40Z,185.9619444444444,4.623888888888889,3477.321078386238,18.596194444444443,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2
567001000,drifting_longlines,THA,62.53,1261.85714286,1848.52158733,2016,"TH BKK,THA",2016-04-08,2016-04-08T13:17:44Z,"PHUKET,THA",2016-04-13T12:07:29Z,34.52291666666667,0,538.2894494824425,6.904583333333334,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567001000,drifting_longlines,THA,62.53,1261.85714286,1848.52158733,2016,"PHUKET,THA",2016-06-06,2016-06-06T13:58:07Z,"PHRA SAMUT CHEDI,THA",2016-06-12T02:44:44Z,95.24472222222224,0,1711.8880436433778,15.874120370370372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567001000,drifting_longlines,THA,62.53,1261.85714286,1848.52158733,2016,"PHUKET,THA",2016-06-04,2016-06-04T04:50:25Z,"PHUKET,THA",2016-06-04T05:53:44Z,0.7847222222222222,0,13.825170435191724,0.7847222222222222,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567001000,drifting_longlines,THA,62.53,1261.85714286,1848.52158733,2016,"PHRA SAMUT CHEDI,THA",2016-04-08,2016-04-08T11:41:31Z,"TH BKK,THA",2016-04-08T13:01:18Z,1.0676388888888888,0,18.323451386794122,1.0676388888888888,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567001000,drifting_longlines,THA,62.53,1261.85714286,1848.52158733,2016,"BO 1,THA",2016-06-04,2016-06-04T07:31:45Z,"PHUKET,THA",2016-06-04T08:02:25Z,0.25555555555555554,0,5.530490689624187,0.25555555555555554,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567001000,drifting_longlines,THA,62.53,1261.85714286,1848.52158733,2016,"PHUKET,THA",2016-06-04,2016-06-04T06:13:16Z,"BO 1,THA",2016-06-04T06:44:26Z,0.2597222222222222,0,4.399501670096104,0.2597222222222222,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"3050f1ff,THA",2016-09-08,2016-09-08T01:16:07Z,"3050f1ff,THA",2016-09-11T05:26:18Z,151.74916666666678,126.02749999999997,5225.162107664106,37.93729166666666,0,NA,NA,NA,NA,0,0,0,0,1,1,1,0,0,0,0,0,3
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-18,2016-08-18T13:20:00Z,"BAN TALAT YAI,THA",2016-08-18T22:32:19Z,18.45333333333333,18.45333333333333,0,18.45333333333333,0,NA,NA,NA,NA,0,0,0,0,1,1,0,1,0,0,0,0,3
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-09-21,2016-09-21T12:37:57Z,"PHUKET,THA",2016-11-01T14:18:29Z,391.06222222222215,338.01527777777767,797.1197558462138,30.0817094017094,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,1,2
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"3050f1ff,THA",2016-12-26,2016-12-26T11:59:05Z,"3050f1ff,THA",2017-02-10T04:11:12Z,62.893611111111134,23.741944444444442,124.66375767657817,20.964537037037037,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-03-19,2016-03-19T09:47:09Z,"PHUKET,THA",2016-03-25T18:01:37Z,48.177777777777784,48.177777777777784,94.0957210678308,16.05925925925926,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-09-04,2016-09-04T12:08:25Z,"BAN TALAT YAI,THA",2016-09-04T12:55:15Z,1.5577777777777777,1.5577777777777777,123.78631885911932,1.5577777777777777,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-07-20,2016-07-20T15:28:08Z,"PHUKET,THA",2016-07-30T14:58:33Z,204.66444444444437,114.76833333333327,804.2785840664089,34.110740740740745,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-16,2016-08-16T09:34:13Z,"BAN TALAT YAI,THA",2016-08-16T10:53:08Z,3.730277777777778,3.730277777777778,123.77106335833487,3.730277777777778,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-05-05,2016-05-05T13:15:27Z,"PHUKET,THA",2016-05-10T14:37:08Z,7.105555555555556,0,43.31751263462954,3.5527777777777776,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-11-22,2016-11-22T11:13:11Z,"PHUKET,THA",2016-12-18T22:30:50Z,312.0769444444444,287.63277777777773,474.33318601097614,22.291210317460315,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-07-09,2016-07-09T14:31:42Z,"PHUKET,THA",2016-07-12T14:57:55Z,58.3886111111111,34.35638888888889,48.58519196277989,19.462870370370368,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-19,2016-08-19T00:23:48Z,"BAN TALAT YAI,THA",2016-08-19T01:11:08Z,1.5755555555555554,0.533611111111111,0,1.5755555555555554,1,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-11-09,2016-11-09T03:27:18Z,"3050f1ff,THA",2016-11-13T06:55:20Z,22.13222222222222,22.13222222222222,43.76898286406752,7.377407407407407,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-05-11,2016-05-11T06:54:55Z,"PHUKET,THA",2016-05-14T15:17:34Z,1.9344444444444444,0,16.054430644579945,0.9672222222222222,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-12-22,2016-12-22T12:47:21Z,"3050f1ff,THA",2016-12-26T05:14:59Z,77.1597222222222,72.26166666666666,296.4728484738149,19.289930555555557,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"3050f1ff,THA",2016-09-11,2016-09-11T12:36:56Z,"PHUKET,THA",2016-09-17T13:27:25Z,165.59361111111124,142.05499999999986,5813.01892518172,23.656230158730157,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-14,2016-08-14T22:44:34Z,"BAN TALAT YAI,THA",2016-08-15T01:47:56Z,8.751944444444446,8.751944444444446,123.92907750028708,4.375972222222222,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-07-31,2016-07-31T17:16:58Z,"PHUKET,THA",2016-08-05T14:15:31Z,158.9297222222221,119.98166666666656,829.3805755630951,39.73243055555555,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-04-20,2016-04-20T17:49:28Z,"PHUKET,THA",2016-05-04T15:15:40Z,31.254722222222224,0,39.16165239613821,7.813680555555554,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-07-13,2016-07-13T13:20:53Z,"PHUKET,THA",2016-07-17T14:59:05Z,0.4663888888888889,0,0,0.4663888888888889,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-01-14,2016-01-14T17:35:00Z,"PHUKET,THA",2016-01-27T15:47:51Z,1.8255555555555554,0,11.081710069703211,0.9127777777777777,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
